23,2
23.58,0
24.16,0
24.74,0
25.32,0
25.9,3
26.48,0
27.06,0
27.64,2
28.22,0
28.8,3
29.38,0
29.96,3
30.54,1
31.12,0
31.7,2
32.28,0
32.86,1
33.44,6
34.02,0
34.6,4
35.18,0
35.76,1
36.34,0
36.92,4
37.5,2
38.08,0
38.66,1
39.24,0
39.82,2
40.4,0
40.98,3
41.56,2
42.14,0
42.72,2
43.3,0
43.88,2
44.46,0
45.04,0
45.62,1
46.2,0
46.78,0
47.36,0
47.94,0
48.52,0
49.1,0
49.68,2
50.26,0
50.84,0
51.42,1
